"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"América del Norte","NAC","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144127302118.152","148379556076.488","164653437209.15","184852247097.068","178753348578.426","168363435289.975","185157566460.209","194411238351.498","215553028179.088","205329043490.469","178520507754.151","177099844178.336","194446060113.954","190415061192.301","180597796742.281","175969457150.528","203986661816.947","203368647972.124","217357525348.067","232473831543.375","228652013762.577","235842567248.77","234170497606.544","291956976315.153","",
"Namibia","NAM","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","563525442.194086","543388500.531754","519884236.199629","506229772.851831","526097050.248799","555213966.852716","559763591.605276","589923679.907467","594197533.096826","631202268.399848","663373948.43152","717531590.836756","566092478.593996","550687895.419154","689371179.717278","650084304.333988","749006870.104566","690553738.190795","677885327.474985","752107196.919709","787458721.151383","713958895.815059","864361460.654096","863099348.698562","928578990.676841","1067682275.13022","1107783393.75403","1057141159.30104","770454179.895823","821751946.529627","907462773.348652","916835971.401734","991315481.411904","799518083.512525","850154930.561486","753837818.955278","769874017.031649","792269230.470661","823966480.099985","798608671.539012","850403397.281263","867296007.628828",
"Nueva Caledonia","NCL","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167191678.164852","","","","","","",
"Níger","NER","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","965072157.925833","1003080862.23598","1043228782.00821","1061177500.7159","1075496257.09369","1065119098.62406","1157055270.04963","1148181770.75995","1476092622.32124","1494048966.72376","1374088129.85264","1548688441.88977","1662330768.31869","1748879785.36284","1613601253.83175","1829885964.36776","2019792300.2877","2113317663.19916","2449976848.22543","2220567685.82219","2560892112.41929","2487730615.10792","2852688776.79518","2842185484.31975","3077606922.19048","3139218997.18832","3680615589.9824","3879742641.08779","4186149258.71731","4327883539.0098","4662767966.53382","4465429640.51625",
"Nigeria","NGA","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","14886324456.7174","15274086872.7188","15167815256.0474","14503095260.0565","17195036245.955","18805407521.3186","18206251664.7156","19987388015.7544","20940487990.5278","21814192272.5378","22608263493.233","23136854873.542","23570485890.3293","24174971952.1399","25041985447.8856","26025223589.6547","27108979849.3103","28176557177.6896","29614600391.2597","30479227845.3978","31635008245.9834","49217128084.717","52665800563.9727","55963326963.8653","59919909001.1159","64361701708.9521","68995592821.121","73320393996.8214","77632934910.4474","82157104570.6249","84552681417.4856","90221227294.6963","92870735970.9633","96836434656.3857","100436737303.072","104561419190.306","108163781583.963","110459669077.099","113068998437.464","115521909184.254","117978888822.62",
"Nicaragua","NIC","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","528292362.130251","575806461.774321","633870302.186504","722959239.011373","839167452.21086","916418130.336669","892640947.356535","959925744.467116","919357561.864428","1048632152.52569","973253852.021621","1010520207.32423","1010298743.33479","1101300323.93791","1213059123.6094","1234359936.02578","1276136104.2109","1336595782.64319","1418376406.74306","1200375274.94941","971784136.213388","1064255432.71345","1094334273.74287","1157451520.49201","1095642924.78312","1043035152.59236","951550377.685304","920666212.993391","827188261.835377","903198517.684898","905036221.662743","869780938.663725","896379543.69391","912711053.125558","1012432860.19792","1100290223.91645","1204054441.40538","1194777913.38376","1191600468.0405","1263911262.58854","1416392329.45805","1454403379.11354","1450670487.25176","1478899024.67204","1563329405.40849","1635585096.97991","1676059958.32172","1873128707.78679","1911354014.27619","1927406869.20561","1977161850.5062","2078800368.45713","2059022541.66563","2022304961.88231","2071793873.76417","2055120190.19107","2148865315.38665","2344692407.56436","2371831488.27377","2420078742.86828","2422650747.24924","2590629240.26762",
"Países Bajos","NLD","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","2061960917.42734","2280610403.75703","2560534958.49726","2662360504.03437","2824869747.61132","3197565113.18828","3646850153.60507","4071750319.71171","4148844822.91679","4483514962.70624","5013144269.58476","5252233202.38554","5725708952.35663","5967728108.70156","5793248330.54765","6443718014.8828","6707148550.99101","7405116482.17382","7318282674.81484","7892265869.00898","8347738662.81679","9092384910.82108","9319837272.42499","9657064839.42733","9930377806.85233","10184588290.8394","10382532047.6043","9900449806.14062","10613329590.5734","10119145892.0117","10802654651.2039","10918729670.7953","10369114708.218","10459070684.8512","10746363514.698","11343553280.5125","11376856419.4375","11416872111.3508","11705932395.2324","12004537818.5121","12426545484.5129","12453434529.4172","12340599287.4664","12258881444.0461","12365224926.0738","12932888334.843","13200984372.6562","13495005288.6719","13558635852.9492","13383423796.2875","13613882937.825","13666086628.8418","13738411336.1301",
"Noruega","NOR","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","2345561641.00444","2468698976.95567","2466714890.97861","2373214839.3097","2610685129.68895","2647018704.14384","2687444455.92642","2626185801.38472","2603120801.90141","2430505321.89728","2629781957.21814","2834886845.09662","2804133512.4522","2715345664.97881","3000930040.30174","2721049912.16286","2531445695.98016","2650738865.35083","2675043918.5698","2775116255.03772","2907677999.37997","3205910922.80665","3039371706.10726","3492115324.99741","3590575591.60897","3831890048.56877","3817009403.74083","3764183114.60163","3832634080.81017","3832758086.18373","3733925803.45148","3643277875.3746","3958747545.72698","3885956391.44363","4326423478.35073","4423891701.97375","4591794977.78237","4919293169.37067","5129606282.93892","5202893458.71654","5617567427.92187","5830608659.70858","6122641314.45696","5873762529.70962","6277896042.16182","5931921049.91216","5574909579.4151","5809651751.5759","5758313526.9195","5825152423.27167","5895463470.0837","6354159346.90503",
"Nepal","NPL","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","1702065433.1717","1901350739.87765","1823096157.77599","1832863956.03965","1887877869.46427","1953221086.26358","1967030811.16371","1981401811.98857","1964560609.31908","2075149941.27935","2110067104.95364","2121631276.01005","2032935301.14514","2032149380.08135","2093562756.7709","1993415049.62204","2202468039.87924","2303401900.14006","2278477294.70012","2499768170.47247","2555455912.94896","2624503855.2567","2606203478.29913","2777083643.3273","2948300662.84223","3118282566.76787","3185422084.45603","3151515505.58661","3131979928.13829","3370111897.23369","3358884550.73387","3507310043.15307","3652142781.63968","3690091203.9135","3790463661.37434","3978858497.17334","4149949412.35504","4277867852.888","4420239450.13949","4632850192.14453","4794901550.30353","4880340509.00585","4927833263.36622","5214843097.20976","5372307844.96522","5480386527.03862","5727583514.06084","6030565004.67964","6109357945.98632","6383463331.02352","6460119584.71916","6454672239.07031","6788683997.76324","6965818382.64461","7325040614.70731","7503160542.39241","7716850838.89982",
"Nauru","NRU","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nueva Zelandia","NZL","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","3076815844.06981","2909918931.64107","3292981397.86259","3696367091.47649","3686513363.20368","3831239038.33749","3588591851.32237","3745635035.4783","4437241235.02851","4355332554.61218","4799980473.85763","4663876287.94086","4411375372.65294","5179347617.63629","5209524573.30149","4563491692.67247","5340086124.23508","5351787165.04821","5734849631.26972","6241083003.53911","6265101553.37436","5992277410.69405","6279266374.9368","6507132969.54271","6387040917.72869","6350089785.38678","7062634983.17614","6845237887.68982","7201202252.48","7235074530.58805","6170259593.08914","6730072700.01221","6881573249.18496","6334693422.13079","7122988894.50653","7479569727.50571","7414288952.03891","7788113460.83439","7961784549.93985","7999967921.33754","7692039958.85563","8228450286.79022","8017827367.98061","8280182011.54134","",
"Miembros OCDE","OED","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514319867504.896","538472812104.917","542999999335.589","552709780400.057","577178561709.719","609637388596.323","594806539459.121","596339846432.866","593832167749.22","629112222356.573","642515408244.946","634620193319.967","610850392479.777","632222072418.111","653161899723.015","642264960245.544","645519498091.898","633976109788.565","668846859182.953","687206255861.534","702038105869.797","704424092878.266","714202063528.927","717990157706.18","723198970804.959","778007333155.2","",
"Omán","OMN","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","620865392.034957","668566416.489996","671615634.21796","707608504.406195","714587623.625001","700034273.291863","727760758.648376","708183155.67663","688265321.739072","715893596.095145","748337424.713889","787525367.657528","862269200.296371","862561494.940539","858177075.278015","994678674.104593","1011339468.82218","1361508452.53576","1473457301.2522","1561437989.14685","1901961249.60288","1982926866.03748","2266452670.8807","",
"Otros Estados pequeos","OSS","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5784922439.72518","6042896393.47157","5983247308.58668","6172210653.75997","6305034167.87249","6537102271.02244","6596105791.86235","6708510838.61253","6839404486.2234","7027997212.79043","7363421371.27122","7359065014.72621","7373485956.70811","7193834989.1193","7250903985.74341","7333068588.43946","7316976627.84859","7598413682.22967","7537038713.78864","7618261030.80104","7740812277.6811","7922814011.65824","7993213056.59663","8245591724.61003","8530257741.61379","8720089259.69988","8849054592.81672",
"Pakistán","PAK","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","9512207202.51145","9493014576.19807","10079818061.5466","10605090679.1329","10872102263.8071","11442544487.5402","11494354196.8267","12124705667.737","13547005560.0928","14158853560.0044","15510840275.0469","15034684371.0271","15556482161.6577","15815530711.0619","16476721295.3505","16127622533.6934","16849257777.8255","17274837539.4714","17762095524.9018","18312265301.0291","19522392094.5323","20236625952.0479","21192581156.5314","22126019274.3088","21058550573.1206","23359040741.1368","24748605539.0987","25553841433.134","26251803825.1782","28055375306.7749","28905643204.7309","30339972530.0541","33222669888.0821","31466510416.9505","33111419968.8333","35286091043.1777","39422733942.6293","39471472002.6021","41254649308.4646","42058562429.247","44621490180.2525","44299713530.8847","44634863400.4018","46605262537.2273","47932693636.5929","51298238602.38","51952063236.5038","53730642990.2259","54701737761.8949","56614986135.1505","56744943401.4148","57858285926.1373","59953989502.0857","61557780975.8264","63094589296.5659","64438524763.9056","64537726550.133","65968066574.1277","68525319483.0354","69168881078.8336","71876566864.0538","74376497710.5338",
